id_track,name_track,duration_ms,explicit,name,id_artist,release_date,popularity,followers,streams,num_samples,end_of_fade_in,start_of_fade_out,loudness,tempo,time_signature,key,mode
2cDFfwX8PR8ZKeK5oeNyQa,不小心,235881,False,冰球樂團,4GsjZQZJ3viOq4Uw8wZDbW,2024-03-21,51,66821,489048,5201191,2.53098,230.30132,-5.662,100.061,4,1,1
4UVccKUI1aiZ17lecEfbNu,小心碰頭,257557,False,MC 張天賦,5tRk0bqMQubKAVowp35XtC,2024-08-20,61,299709,689501,5679135,0.27274,234.19066,-6.558,184.121,3,5,1
1Y6JqAA9wRlgVMLpDnASah,Every Single Time,186647,False,Keung To,0DwdA5ZgTJcIQ2uIhc110D,2024-08-07,66,126650,1287180,4115586,0.34821,177.56299,-5.836,150.054,4,9,1
1jQE96DjtfpWGjSqK6Gfnr,好得太過份,179076,False,Keung To,0DwdA5ZgTJcIQ2uIhc110D,2024-04-30,66,126650,1186857,3948646,0.92304,161.57025,-7.87,129.598,4,0,1
6eK3D9wcJhv7RDtpsqPBXs,黑玻璃,219385,False,Kaho Hung,3wYcmejLVtOoHIq9szUugh,2024-01-04,55,78124,690336,4837454,0.1522,210.06512,-5.3,135.901,4,6,1
6K0vTwio6ps1a33FWv06KT,筆友 (電影《我談的那場戀愛》主題曲),260842,False,MC 張天賦,5tRk0bqMQubKAVowp35XtC,2024-09-10,61,299709,353501,5751583,0.06417,230.05751,-10.003,103.877,4,7,1
0tKTDRnl8qagYtRuHQ1sBY,誰能避開戀愛這事情,262735,False,MC 張天賦,5tRk0bqMQubKAVowp35XtC,2024-07-05,61,299709,466452,5793323,0.22644,254.31654,-6.401,129.987,4,1,1
4sguC2oBIqfn8WmMmReOYb,隔牆有耳,221733,False,MC 張天賦,5tRk0bqMQubKAVowp35XtC,2024-03-12,61,299709,813952,4889217,2.69932,204.38203,-7.09,123.552,4,9,1
2gQoBhLuUmJqelyTrZfkKD,以孤獨命名,228860,False,陳卓賢 Ian,1qW9Pi35NXnu7Q8KWyVYe6,2024-07-02,59,121415,740414,5046369,0.11624,219.75365,-7.994,133.015,4,7,1
1wNJcZPwOanXp5YLU8ivC9,拜託,235317,False,Kaho Hung,3wYcmejLVtOoHIq9szUugh,2024-07-23,55,78124,302914,5188744,0.16236,220.30511,-8.232,140.013,4,11,1
4CMTigUypmopzPdO3a8h0D,漸漸我們,261209,False,Edan 呂爵安,5jewGMrZtMNJk5OsZ61Cpo,2024-08-14,50,108306,381305,5759683,0.07596,250.11955,-8.365,99.885,4,9,1
60DcGRqdHMk9H3sat9bcHW,黑月,205826,False,Keung To,0DwdA5ZgTJcIQ2uIhc110D,2024-01-12,66,126650,1292551,4538469,0.0,201.35184,-5.499,123.983,4,1,1
7Hgtq72EtYE65iuAyIb5tY,七點半鐘的陽光,251904,False,MC 張天賦,5tRk0bqMQubKAVowp35XtC,2024-03-12,61,299709,372837,5554495,0.1049,242.99683,-5.427,138.028,4,2,1
2T8ppyUVF1TJT1Mjd7nmWK,永久損毀,232002,False,MC 張天賦,5tRk0bqMQubKAVowp35XtC,2024-03-12,61,299709,764361,5115652,0.11039,224.53696,-5.92,141.085,4,6,1
65TyCkIJtF8hDF599vCXwe,黑玻璃,219385,False,Kaho Hung,3wYcmejLVtOoHIq9szUugh,2024-03-28,55,78124,690336,4837454,0.1522,210.06512,-5.3,135.901,4,6,1
0qv58f7o5AvmdT3PnEKauX,鑿,207707,False,陳卓賢 Ian,1qW9Pi35NXnu7Q8KWyVYe6,2024-09-04,59,121415,427522,4579960,0.40154,200.41142,-6.775,149.953,4,10,0
10YtrR4JpndrvuI2vohpUM,深閨 feat. Kelly Chen 陳慧琳,262105,False,Anson Lo 盧瀚霆,2G4Ntbg3dYqkUAGrMUZ0U7,2024-06-12,61,73230,713753,5779421,0.6849,253.17879,-8.029,132.932,4,11,1
6apc6NX2mDQ59mortxddQQ,深閨,262105,False,Anson Lo 盧瀚霆,2G4Ntbg3dYqkUAGrMUZ0U7,2024-04-17,61,73230,802298,5779421,0.67946,239.74603,-8.718,133.003,4,11,1
5GNtunR5AJb8bVoovm8vnz,MY LIFE,208854,False,Anson Lo 盧瀚霆,2G4Ntbg3dYqkUAGrMUZ0U7,2024-01-10,61,73230,861466,4605241,0.22059,201.82785,-5.017,154.034,4,2,1
4o3KjIcDPZ2ReW2b94htYD,Thank You Postman,179133,False,陳卓賢 Ian,1qW9Pi35NXnu7Q8KWyVYe6,2024-04-24,59,121415,458831,3949895,0.1444,174.46313,-7.396,131.936,4,8,1
1UZlZsrVDx7b2fSLZJgB3K,晨星,237086,False,Yan Ting,1VSepPOw3REo0L6LFeii0Q,2024-07-05,50,21427,221611,5227758,0.22132,228.51918,-8.203,129.815,4,1,1
0qBH1UQxdvqYyZrFQUBFno,去北極忘記你,251175,False,Gareth.T,6R57JlNKlnNrYaji0vw8xx,2024-06-27,55,103230,160902,5538426,0.10385,233.7727,-12.933,121.652,4,7,1
0zKILlXrocz7TS4EJ16rPt,遇上你之前的我,215947,False,Gareth.T,6R57JlNKlnNrYaji0vw8xx,2024-04-12,55,103230,319617,4761649,0.4351,206.62857,-5.773,122.089,4,8,1
4JXFK04oMgM5HPKOQnUWuK,would you be mine?,190432,False,Tyson Yoshi,3dayhmhJfL4I8w1PuL9MqQ,2024-06-07,54,94479,467934,4199040,0.33669,179.29288,-8.829,140.979,4,2,1
5GnB3Nz0WfhOZK50PtAcma,三生有幸,217852,False,Yan Ting,1VSepPOw3REo0L6LFeii0Q,2024-02-23,50,21427,540384,4803644,0.40082,200.87582,-8.548,149.031,4,3,1
5EWNjlmkXpFRfEApInFALy,油麻地莎士比亞,272800,False,Edan 呂爵安,5jewGMrZtMNJk5OsZ61Cpo,2024-04-01,50,108306,281924,6015240,0.12975,262.78024,-9.158,141.176,4,9,1
6NTpMNt4qi3icnZq9Wh5WE,間歇性休眠,281694,False,JACE,1SCaQu3jTbcKIjy8aC7KHa,2024-06-20,48,43252,133520,6211371,0.36535,257.67184,-7.184,100.354,3,9,1
6cQ6wOPFYVMh7QxdmpYHpK,不理痛,246645,False,Zpecial,56Ac1JJiopOrWDuRIb330x,2024-07-30,42,19911,158079,5438527,0.13202,238.2019,-7.606,147.97,4,8,1
4tejvhLkdvPYn4p90jk5QS,Lost at first sight,244006,False,陳卓賢 Ian,1qW9Pi35NXnu7Q8KWyVYe6,2024-02-14,59,121415,443708,5380351,0.10934,241.19147,-4.69,127.999,4,1,0
1Z4NLRQQJ5eaEEJe2e9lTS,月光奏明曲 Moonlight Sonata in “E“ minor,206714,False,Edan 呂爵安,5jewGMrZtMNJk5OsZ61Cpo,2024-06-20,50,108306,184654,4558056,0.11029,204.63747,-5.339,89.987,4,1,0
7LJbnO4dGlntR0BuzI7mTV,解咒說明書,216434,False,麗英,0Ikg5QGqfXvrtaSosMFruS,2024-07-30,35,15234,145402,4772384,0.08045,213.00826,-5.77,160.006,4,1,1
4xwEBYfjM23pqOPGHdLPKN,百萬大道,164433,False,MC 張天賦,5tRk0bqMQubKAVowp35XtC,2024-06-14,61,299709,209394,3625766,0.13383,157.82603,-5.174,82.069,4,11,1
60B3iJlgBZBSbiw7rP49PS,Bread and Better (feat. 姜濤 & Gentle Bones),174824,False,Gareth.T,6R57JlNKlnNrYaji0vw8xx,2024-01-31,55,103230,299826,3854886,2.29878,157.75056,-5.702,98.034,4,2,1
3zHrKVEhC1lgYPP8AHFGxN,Rocketstars,206392,False,MIRROR,6B9YF4eOv99klogeZUzkYM,2024-01-02,43,118314,168513,4550965,2.27556,199.80771,-5.844,114.026,4,11,0
3O5PXQI2JdKhY9CHynC1XJ,偽映畫預告,234999,False,Anson Kong 江𤒹生,7bkvIZ8KT4kxelaAmobX8D,2024-06-24,46,43139,164243,5181749,0.45252,213.86739,-6.282,131.664,4,8,1
4IBhlEW9flGrDyGCrik0NZ,衰仔樂園,224357,False,Kaho Hung,3wYcmejLVtOoHIq9szUugh,2024-03-28,55,78124,240818,4947083,0.11016,211.00552,-6.489,135.741,4,0,1
23EDUpNbiKcDwhUf9kBRo8,Bad Girls Like You,186000,False,Tobii,2Q1Qzlhorq7idKOcZwsGeg,2024-08-29,47,19013,860531,4101300,0.0,178.97942,-7.246,99.981,4,4,0
2ayGJpuQFrTlIYVQ8iNPY8,SORRY,197500,True,MILLI,1eVPKI2R4NlX6P5FIuMXis,2024-06-20,55,360789,1846749,4354875,0.0,189.25424,-7.62,95.973,4,3,0
5WsRYZQa2VvJjWEfxipXKi,HIT ME UP,201000,True,Timethai,2VV4AGhL9jU2GuW9CIOpj2,2024-02-29,50,85125,1837726,4432050,0.91764,191.0712,-7.462,120.016,4,0,0
2LJerOY5jSwO5K6OF9Cyuz,พบรัก,234000,False,Ink Waruntorn,1Twi7NfmUzbXF7lEMaGCqF,2024-06-20,58,830147,1163890,5159700,0.53982,228.49016,-5.755,184.094,4,2,1
73xl0PVvIuupGteaEIna8W,HIT ME UP,201000,True,Timethai,2VV4AGhL9jU2GuW9CIOpj2,2024-03-30,50,85125,1837726,4432050,0.91764,191.0712,-7.462,120.016,4,0,0
28uUXmHx13AZ1nkl57vCwN,ส่วนต่าง (do it without me),197746,False,BOWKYLION,2SWWw5uB9cO5m7zJQZqwmr,2024-05-10,58,1251696,2109323,4360310,0.41814,193.32935,-5.764,142.045,4,9,1
6BqnE3hiqtywrLMJ3ulYDp,รถไฟบนฟ้า,256178,False,D Gerrard,1k7MP2tMC43vM0b0wg8HHg,2024-01-05,57,1060711,2721043,5648764,0.66163,252.10484,-6.801,177.714,4,8,1
2AdBbeVaEdW731a3FXJAJC,อยู่ได้แล้ว,253421,False,Lipta,2DaMrZndfGgM3yd9ivadRC,2024-07-30,58,522053,1052322,5587940,0.49338,244.9473,-7.053,75.016,4,11,1
4UyEA5UP6ducMaV9NiggTr,สาริกาลิ้นทอง (Smooth-talker),248048,False,Paper Planes,52VcFYcq5kJEaRYgy58ouW,2024-09-04,55,138451,1460584,5469475,0.7498,238.42249,-3.509,163.82,4,11,1
0zLFNFvbnPmWZfDewtyaVg,ไม่ให้ไป,240410,False,Three Man Down,1qAOsY7jv9GFTv4HoVof5P,2024-06-11,60,2020579,2265964,5301061,0.08689,230.7367,-4.649,146.041,4,9,1
7n8XxOyeEnGBNJ7u5ClhCn,ลูกคุณหนู,228520,False,MEYOU,4G5OlxtrOm9ADmu3VZgFbG,2024-02-29,58,687399,1661329,5038884,0.0,208.27719,-9.329,119.91,4,9,1
79qhHPvit6BeOVu2wNnLgJ,Onlyfan,128000,False,The Parkinson,25vaRIUlu5PahDqAWeYdxR,2024-06-27,52,188242,1094501,2822400,0.49937,120.95274,-7.757,156.096,4,2,1
2HC3jRQilGWyFlvICAqCaP,ผูกพันต้องลา,200769,False,GAVIN:D,6gYafDbRgLFc6zFKxKCP22,2024-05-16,57,372785,1133193,4426962,3.3727,194.98376,-6.28,78.009,4,4,1
1WbqdJzBawPmNVBL1tT7dK,ดีใจรึเปล่า,248250,False,Whal & Dolph,6f38IgFJNrepAhVQzVRSdh,2024-02-14,52,432136,2860072,5473914,0.14517,242.86331,-6.751,79.013,4,1,0
3tlRdHcGR4gq7UzQv5cVMJ,สวยขยี้ใจ,286829,False,บุ๊ค ศุภกาญจน์,2caqej576R8AMm7BopJWkV,2024-03-22,48,95968,1086961,6324586,2.33941,279.37088,-5.279,123.065,4,9,1
3ZajpwGfKsToCEAuLTtoxF,ข้อความรูปยิ้ม :),227500,False,Polycat,1ssEwBiz4ZKrbgR6o8vOeg,2024-09-05,59,921852,1742364,5016375,0.83034,217.42004,-4.587,143.98,4,11,1
6rgF7lJWhf0jR5ZEJk3cY5,ที่รักใจเย็น,203225,False,YENTED,4tM1FV7wm8Tp4bXhtWjBmX,2024-02-10,54,266946,1317714,4481129,0.09873,200.71329,-5.408,123.969,4,7,1
1VfxBuhaRC8rnE4VAPQ4Qk,ยอม (White Flag),211946,False,LANDOKMAI,4k22J4XE3nfRlv4IH7D5Vt,2024-02-01,56,359802,2425606,4673418,0.11039,206.93044,-4.411,150.173,4,2,1
7jGiXLzchqbDTW7WzSU7a3,ปล่อยดาว (Flaw),253412,False,YEW,2xsBUJ327d3iC1LvL5hYrQ,2024-08-15,57,420282,1890189,5587754,0.12776,246.07347,-5.987,188.069,3,0,1
2phhqdmCi0p8XFVFJZ4Tju,เข้าใจว่าไม่เข้าใจ (INVERTED),266685,False,Lula,6Gymwy9eHYItH2v7MYPRjB,2024-03-14,48,459586,692098,5880414,0.7366,255.70395,-6.008,163.929,4,5,1
7uMQlau2mW31kf0prr1ir9,ขอให้เธอใจดี (May she be kind),295300,False,FREEHAND,5zBAiLz5CVwrgeA7UGQZli,2024-05-14,53,154675,1485777,6511365,0.17406,284.09616,-5.533,149.998,4,2,1
6sowsQcSP7ThATfccaEk1S,แอบเก็บความในใจไว้ภายในแว่นเรย์แบนสีดำ,332459,False,TaitosmitH,0CR1aLS3JQTlekHgHTga60,2024-03-26,48,110485,1115354,7330721,2.18268,327.3143,-9.134,121.958,4,5,1
4lYo2OzvdN3WCy7FQhHIv5,แลกอะไรก็ได้,217714,False,ZENTYARB,4Wv4SEO2ZQAOBl4yJcjdxi,2024-03-12,56,238579,1094382,4800600,0.39651,210.36118,-10.444,140.024,4,7,1
37BOGNFiFipyHllBoQz1mt,พี่ก็รู้,185142,False,Rifle,3Kyev97NB5IuMYwMP1Ea2D,2024-06-06,54,131919,782424,4082400,0.0,175.64735,-10.821,140.084,4,9,0
6EpoDm2IoOkTfcPkNwhf07,Cherry On Top,175461,False,BINI,7tNO3vJC9zlHy2IJOx34ga,2024-07-11,75,3163881,15510529,3868928,0.11615,169.4128,-3.682,76.03,4,0,0
1iIJtD9hkzw4ZHfR7ND9yb,"Salamin, Salamin",230218,False,BINI,7tNO3vJC9zlHy2IJOx34ga,2024-03-08,75,3163881,5549585,5076321,0.22059,227.49751,-7.074,122.001,4,5,1
2n0OFvWzkojBD1kVIOeGqe,Marikit Sa Dilim,232320,True,Juan Caoile,6kyw9sh7ryjy1GQdPYH3Yd,2024-02-09,57,112727,19076003,5122656,0.0,214.72653,-7.953,124.932,4,8,0
2dMQ4FbQcrEWVFK6NIFjrl,Museo,270400,False,Eliza Maturan,3C1ER0cuXc8dLtaI8RvLI6,2024-04-19,61,37866,4593447,5962320,4.92263,260.15637,-8.922,74.825,4,9,1
0kE1SmlJNLg14dgdo9kJws,Misteryoso,221641,False,Cup of Joe,61nn6nOoLWjVC1ER2qFAvN,2024-05-17,72,1307950,4902816,4887202,0.49347,217.1298,-5.915,133.931,4,8,1
3w2uH1D7s2lyBNionSZOM0,ILY,179125,False,Young Blood Neet,0Vl8gbpWPr8B6N7g5UtPSU,2024-02-18,59,203580,4082274,3949707,0.16834,165.0126,-8.247,134.964,4,11,0
6q07OiEEt6Tz2SkGuwCCGo,Kunan Mong Pic,195237,True,O SIDE MAFIA,4O19i2jHEjPyz17BeiwbDp,2024-05-16,63,1510846,11243309,4304987,0.0,190.86803,-5.994,149.982,4,6,0
5fGWamKtCGZXW04flUxXl0,Tequila Rose,210000,True,HELLMERRY,4NsbfTEC3nOcc0vOpZ1rRc,2024-03-09,65,704272,4313082,4630500,0.0,198.30421,-10.205,143.991,4,11,0
00h9iBIZPHjHAVoNzKHIOz,We Made It,238000,True,Nik Makino,3lFMRWaEWZlfXdBig97kks,2024-01-01,59,906237,8050670,5247900,0.13927,211.29578,-8.612,137.954,4,11,0
4UZE33BJf8b9KYOQhdcnJi,Answer The G,168712,True,SUPAFLY,7k4KUVFc27j05vXrcJ58ih,2024-04-23,58,150577,8528447,3720119,0.0,165.54668,-9.508,101.034,4,2,1
3iiFRTfSUP34KVekvWoV3F,Na Na Nandito Lang,241255,False,BINI,7tNO3vJC9zlHy2IJOx34ga,2024-03-08,75,3163881,2918168,5319680,0.12286,235.44453,-2.823,113.97,4,10,1
7Dx27QY6OJmWv4ZSCW9OpF,Ang Huling Cha Cha,201383,False,BINI,7tNO3vJC9zlHy2IJOx34ga,2024-03-08,75,3163881,3095232,4440517,1.21905,201.38399,-8.265,150.034,4,7,1
0Ol6h1ldPVt1ARNYiYLZ6g,SOBRANG SOLID,198000,True,Nik Makino,3lFMRWaEWZlfXdBig97kks,2024-04-19,59,906237,2715589,4365900,0.0,191.26277,-5.553,120.009,4,7,0
5pVvdDwAZxmUAJQt3XHwnG,Blue Dreams,229333,False,Apekz,76xGhfBlYK3ZLMwkGxOuQn,2024-01-12,50,165756,3528297,5056800,4.96907,222.91737,-7.242,89.96,4,0,0
